menu,calories,protein,fat,carbo,image,category
"Makaroni atau Mie dengan Keju (Campuran Kering); Sayap Ayam; Terung Dimasak; Anggur (Merah atau Hijau, Jenis Varietas Eropa Seperti Thompson tanpa Biji)",630,21.76,27.51,76.13,,breakfast
"Makaroni atau Mie dengan Keju; Babi Panggang (Hanya Daging yang Dimakan); Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Anggur (Merah atau Hijau, Jenis Varietas Eropa Seperti Thompson tanpa Biji)",1079,56.239999999999995,44.89,113.88,,lunch
Makaroni; Iga Babi Panggang dengan Saus; Bawang Putih Dimasak; Apel,771,40.96,35.279999999999994,71.22,,lunch
Makaroni atau Mie dengan Keju (Campuran Ditumbuk dengan Saus Keju); Dada Ayam (Kulit tidak Dimakan); Brokoli; Rasberi Merah,609,46.64,15.58,71.52000000000001,https://m.ftscrt.com/food/213b4f93-1fcb-4a00-b095-2bea2ad540aa_sq.jpg,lunch
Nasi Merah Instan; Punggung Sapi; Kentang Tumbuk; Campuran Buah Kering,634,27.349999999999998,27.36,70.66999999999999,,lunch
Makaroni Krim dengan Keju; Ayam (Kulit tidak Dimakan); Bayam Bayi/Kecil; Apel,559,37.839999999999996,19.510000000000005,58.5,,lunch
Nasi Putih; Sayap Ayam; Kentang Panggang Diisi dengan Keju (Kulit Dimakan); Stroberi,562,21.83,18.0,79.49000000000001,,lunch
Nasi Goreng Udang; Iga Babi Panggang dengan Saus; Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Rasberi Beku,1160,53.35,56.370000000000005,109.47000000000001,,lunch
"Makaroni; Sayap Ayam (Kulit tidak Dimakan); Kembang Kol Dimasak (dari Beku, Lemak tidak Ditambahkan dalam Masakan); Nektar Mangga",349,15.790000000000001,3.2400000000000007,65.26,,lunch
Nasi Goreng Udang; Sosis Ayam; Kentang Panggang (Kulit tidak Dimakan); Stroberi Beku dengan Gula,571,21.62,14.730000000000002,90.43,https://m.ftscrt.com/food/33760b14-ddb9-4974-9ca0-b1deb1672212_sq.jpg,lunch
Nasi Goreng Babi; Bakso Daging Sapi dan Babi; Kentang Tumbuk; Rasberi Merah,582,26.3,24.809999999999995,63.190000000000005,,lunch
Roti Kismis Panggang; Yogurt Polos tanpa Lemak; Pisang,310,16.44,1.9799999999999998,59.870000000000005,,lunch
Oatmeal Instan; 2% Lemak Susu; Rasberi Beku tanpa Pemanis,330,13.41,7.5,54.95,,lunch
Oatmeal Instan; Yogurt Polos tanpa Lemak; Pisang,382,18.240000000000002,2.71,74.82,,lunch
Roti Kismis Panggang; Margarin; Jus Pepaya,213,2.41,5.569999999999999,40.5,,lunch
Roti Kismis Panggang; Keju Amerika; Jus Pepaya,247,6.35,6.8999999999999995,41.96,,lunch
Roti Kismis Panggang; Margarin; Rasberi Beku,237,2.98,5.489999999999999,46.36,,lunch
Oatmeal Instan; Keju Amerika; Blueberry Tawar dalam Kemasan Air (Dimasak atau Kalengan),260,8.45,7.619999999999999,41.92,,lunch
Roti Kismis Panggang; Yogurt Polos tanpa Lemak; Stroberi,245,16.05,1.9999999999999998,42.379999999999995,,lunch
Roti Kismis Panggang; 2% Lemak Susu; Blueberry Tawar dalam Kemasan Air (Dimasak atau Kalengan),239,10.72,6.229999999999999,36.93,,lunch
Oatmeal Instan; 1% Lemak Susu; Jeruk Mandarin (Kaleng atau Beku),322,12.65,4.38,61.19,,lunch
Oatmeal Instan; 1% Lemak Susu; Rasberi Beku tanpa Pemanis,310,13.58,5.0600000000000005,55.71,,lunch
Oatmeal Instan; Margarin; Guacamole dengan Tomat dan Cabe Paprika,213,4.37,8.85,30.82,,lunch
Oatmeal Instan; 1% Lemak Susu; Salad Buah,299,12.71,5.0600000000000005,53.29,,lunch
Oatmeal Instan; Keju Cheddar atau Colby Rendah Lemak; Nektar Mangga,263,10.93,3.98,48.09,,lunch
Roti Kismis Panggang; 1% Lemak Susu; Nektar Mangga,245,10.530000000000001,3.66,44.79,,lunch
Oatmeal Instan; 2% Lemak Susu; Stroberi dalam Sirup (Dimasak atau Kalengan),382,12.620000000000001,7.02,69.91,,lunch
Oatmeal Instan; Keju Cheddar atau Colby Rendah Lemak; Stroberi Beku dengan Gula,302,11.35,4.02,59.17,,lunch
Oatmeal Instan; Margarin; Rasberi Beku tanpa Pemanis,245,5.4,6.83,43.53,,lunch
Oatmeal Instan; Margarin; Stroberi Beku,291,4.57,6.199999999999999,58.64,,lunch
Roti Kismis Panggang; Susu Murni; Campuran Buah Kering,300,10.66,9.23,46.73,,lunch
Oatmeal Instan; Keju Cheddar atau Colby Rendah Lemak; Salad Buah,245,11.31,4.65,41.64,,lunch
Roti Kismis Panggang; 2% Lemak Susu; Jus Pepaya,298,10.420000000000002,6.239999999999999,51.92,,lunch
Oatmeal Instan; Margarin; Nektar Mangga,252,4.15,6.159999999999999,47.56,,lunch
Oatmeal Instan; Susu dengan Lemak yang telah Dikurangi; Salad Buah,319,12.540000000000001,7.5,52.53,,lunch
Oatmeal Instan; Susu dengan Lemak yang telah Dikurangi; Apel,345,12.31,6.949999999999999,61.3,,lunch
Roti Kismis Panggang; 2% Lemak Susu; Nektar Mangga,265,10.360000000000001,6.099999999999999,44.03,,lunch
Roti Kismis Panggang; Yogurt Polos tanpa Lemak; Stroberi dalam Sirup (Dimasak atau Kalengan),315,15.780000000000001,1.89,60.97,,lunch
Oatmeal Instan; Keju Colby Jack; Campuran Buah Kering,334,11.35,10.770000000000001,51.099999999999994,,lunch
Oatmeal Instan; Susu dengan Lemak yang telah Dikurangi; Guacamole dengan Tomat dan Cabe Paprika,298,12.38,9.52,42.24,,lunch
Oatmeal Instan; 1% Lemak Susu; Jus Pepaya,350,12.39,4.53,67.63,,lunch
Oatmeal Instan; Keju Colby Jack; Stroberi Beku tanpa Pemanis,289,11.08,10.74,39.099999999999994,,lunch
Oatmeal Instan; Susu dengan Lemak yang telah Dikurangi; Pisang,377,13.280000000000001,7.109999999999999,68.81,,lunch
Oatmeal Instan; Susu Murni; Jeruk Mandarin (Kaleng atau Beku),366,12.290000000000001,9.94,60.04,,lunch
Oatmeal Instan; 2% Lemak Susu; Stroberi dalam Sirup (Dimasak atau Kalengan),382,12.620000000000001,7.02,69.91,,lunch
Oatmeal Instan; 2% Lemak Susu; Rasberi Merah,297,12.65,7.09,47.43,,lunch
Roti Kismis Panggang; 1% Lemak Susu; Guacamole dengan Tomat dan Cabe Paprika,206,10.750000000000002,6.35,28.05,,lunch
Oatmeal Instan; Susu Murni; Stroberi Beku,400,12.39,9.989999999999998,69.67,,lunch
Oatmeal Instan; 1% Lemak Susu; Guacamole dengan Tomat dan Cabe Paprika,278,12.55,7.08,43.0,,lunch
Oatmeal Instan; Keju Amerika; Jus Pepaya,319,8.15,7.63,56.91,,lunch
Oatmeal Instan; 2% Lemak Susu; Pisang Apel,330,12.71,6.93,56.7,,lunch
Roti Kismis Panggang; Susu Murni; Stroberi Beku tanpa Pemanis,255,10.39,9.2,34.73,,lunch
Roti Kismis Panggang; Keju Colby Jack; Campuran Buah Kering,262,9.55,10.040000000000001,36.15,,lunch
Roti Kismis Panggang; 1% Lemak Susu; Blueberry Tawar dalam Kemasan Air (Dimasak atau Kalengan),219,10.89,3.79,37.69,,lunch
Oatmeal Instan; 2% Lemak Susu; Nektar Mangga,337,12.16,6.829999999999999,58.980000000000004,,lunch
Oatmeal Instan; Susu Murni; Semangka,375,13.46,10.239999999999998,61.230000000000004,,lunch
Roti Kismis Panggang; Keju Amerika; Rasberi Beku tanpa Pemanis,207,7.54,7.43,30.04,,lunch
Roti Kismis Panggang; Susu dengan Lemak yang telah Dikurangi; Semangka,279,11.850000000000001,6.389999999999999,46.67,,lunch
Roti Kismis Panggang; Yogurt Polos tanpa Lemak; Jeruk Mandarin (Kaleng atau Beku),275,15.64,1.69,51.489999999999995,,lunch
Roti Kismis Panggang; Susu dengan Lemak yang telah Dikurangi; Semangka,279,11.850000000000001,6.389999999999999,46.67,,lunch
Oatmeal Instan; Margarin; Stroberi dalam Sirup (Dimasak atau Kalengan),297,4.609999999999999,6.35,58.489999999999995,,lunch
Roti Kismis Panggang; 1% Lemak Susu; Jus Pepaya,278,10.590000000000002,3.8,52.68,,lunch
Oatmeal Instan; Yogurt Polos tanpa Lemak; Semangka,356,18.61,2.72,67.63,,lunch
Oatmeal Instan; 1% Lemak Susu; Campuran Buah Kering,328,12.82,4.4,62.83,,lunch
Oatmeal Instan; Keju Colby Jack; Pisang Apel,316,11.41,10.860000000000001,45.730000000000004,,lunch
Roti Kismis Panggang; 1% Lemak Susu; Apel,253,10.680000000000001,3.7800000000000002,47.11,,lunch
"Roti Kismis Panggang; Keju Amerika; Anggur (Merah atau Hijau, Jenis Varietas Eropa Seperti Thompson tanpa Biji)",229,6.95,6.819999999999999,37.93,,lunch
Roti Kismis Panggang; Susu Murni; Stroberi Beku,328,10.59,9.26,54.72,,lunch
Oatmeal Instan; Keju Cheddar atau Colby Rendah Lemak; Semangka,277,12.42,4.27,50.730000000000004,,lunch
Oatmeal Instan; 1% Lemak Susu; Pisang,357,13.45,4.67,69.57,,lunch
Oatmeal Instan; Yogurt Polos tanpa Lemak; Campuran Buah Kering,353,17.61,2.44,68.08,,lunch
Roti Kismis Panggang; Keju Colby Jack; Jus Pepaya,284,9.120000000000001,10.17,40.95,,lunch
Roti Kismis Panggang; Yogurt Polos tanpa Lemak; Pisang,310,16.44,1.9799999999999998,59.870000000000005,,lunch
Oatmeal Instan; Margarin; Guacamole dengan Tomat dan Cabe Paprika,213,4.37,8.85,30.82,,lunch
Roti Kismis Panggang; 1% Lemak Susu; Stroberi Beku dengan Gula,284,10.950000000000001,3.7,55.870000000000005,,lunch
Oatmeal Instan; Keju Cheddar atau Colby Rendah Lemak; Stroberi,238,11.66,4.28,40.43,,lunch
Oatmeal Instan; Keju Amerika; Campuran Buah Kering,297,8.58,7.5,52.11,,lunch
Roti Kismis Panggang; Keju Cheddar atau Colby Rendah Lemak; Semangka,205,10.620000000000001,3.54,35.78,,lunch
Roti Kismis Panggang; Keju Cheddar atau Colby Rendah Lemak; Semangka,205,10.620000000000001,3.54,35.78,,lunch
Roti Kismis Panggang; Keju Cheddar atau Colby Rendah Lemak; Apel,199,9.280000000000001,3.37,35.46,,lunch
Oatmeal Instan; 2% Lemak Susu; Guacamole dengan Tomat dan Cabe Paprika,298,12.38,9.52,42.24,,lunch
Roti Kismis Panggang; 2% Lemak Susu; Stroberi,240,11.090000000000002,6.3999999999999995,36.37,,lunch
Oatmeal Instan; Susu dengan Lemak yang telah Dikurangi; Stroberi Beku tanpa Pemanis,303,12.38,6.81,50.07,,lunch
Oatmeal Instan; Keju Amerika; Stroberi,261,8.82,7.79,41.36,,lunch
Oatmeal Instan; Keju Amerika; Pisang,326,9.21,7.77,58.85,,lunch
Roti Kismis Panggang; Keju Cheddar atau Colby Rendah Lemak; Stroberi Beku tanpa Pemanis,157,9.350000000000001,3.23,24.229999999999997,,lunch
Roti Kismis Panggang; 1% Lemak Susu; Stroberi,220,11.260000000000002,3.96,37.129999999999995,,lunch
Oatmeal Instan; 1% Lemak Susu; Rasberi Merah,277,12.82,4.65,48.19,,lunch
Oatmeal Instan; Margarin; Campuran Buah Kering,263,4.64,6.17,50.65,,lunch
"Roti Kismis Panggang; Susu dengan Lemak yang telah Dikurangi; Anggur (Merah atau Hijau, Jenis Varietas Eropa Seperti Thompson tanpa Biji)",280,11.020000000000001,6.159999999999999,47.89,,lunch
Roti Kismis Panggang; Yogurt Polos tanpa Lemak; Jus Pepaya,303,15.38,1.8399999999999999,57.93,,lunch
Roti Kismis Panggang; 2% Lemak Susu; Salad Buah,247,10.740000000000002,6.77,37.58,,lunch
Oatmeal Instan; Margarin; Stroberi Beku tanpa Pemanis,218,4.37,6.14,38.65,,lunch
Oatmeal Instan; 2% Lemak Susu; Rasberi Beku tanpa Pemanis,330,13.41,7.5,54.95,,lunch
Oatmeal Instan; 2% Lemak Susu; Jus Pepaya,370,12.22,6.97,66.87,,lunch
Oatmeal Instan; 2% Lemak Susu; Rasberi Merah,297,12.65,7.09,47.43,,lunch
Oatmeal Instan; 2% Lemak Susu; Guacamole dengan Tomat dan Cabe Paprika,298,12.38,9.52,42.24,,lunch
Oatmeal Instan; 2% Lemak Susu; Rasberi Beku tanpa Pemanis,330,13.41,7.5,54.95,,lunch
Oatmeal Instan; Susu dengan Lemak yang telah Dikurangi; Pisang Apel,330,12.71,6.93,56.7,,lunch
Oatmeal Instan; 1% Lemak Susu; Stroberi,292,13.06,4.69,52.08,,lunch
Roti Kismis Panggang; Keju Colby Jack; Pisang,291,10.18,10.31,42.89,,lunch
Roti Kismis Panggang; 2% Lemak Susu; Rasberi Beku,322,10.990000000000002,6.159999999999999,57.78,,lunch
Oatmeal Instan; 2% Lemak Susu; Stroberi Beku tanpa Pemanis,303,12.38,6.81,50.07,,lunch
Roti Kismis Panggang; 1% Lemak Susu; Stroberi Beku tanpa Pemanis,211,10.750000000000002,3.64,35.879999999999995,,lunch
Roti Kismis Panggang; Margarin; Semangka,194,3.84,5.719999999999999,35.25,,lunch
Roti Kismis Panggang; Keju Colby Jack; Jus Pepaya,284,9.120000000000001,10.17,40.95,,lunch
Roti Kismis Panggang; Keju Colby Jack; Salad Buah,233,9.440000000000001,10.700000000000001,26.61,,lunch
Roti Kismis Panggang; 1% Lemak Susu; Blueberry Tawar dalam Kemasan Air (Dimasak atau Kalengan),219,10.89,3.79,37.69,,lunch
Oatmeal Instan; 1% Lemak Susu; Rasberi Beku,374,12.96,4.45,73.49000000000001,,lunch
Oatmeal Instan; 2% Lemak Susu; Stroberi Beku dengan Gula,376,12.58,6.869999999999999,70.06,,lunch
Oatmeal Instan; Susu Murni; Salad Buah,343,12.350000000000001,10.62,52.14,,lunch
Makaroni atau Mie dengan Keju (Campuran Kering); Udang (Karang) Rebus atau Kukus; Potongan-Potongan Jamur dan Batang; Stroberi Beku tanpa Pemanis,533,27.629999999999995,20.460000000000004,60.349999999999994,https://m.ftscrt.com/food/4a6feb6e-b9a7-45e5-af6d-6a458f5f5a11_sq.jpg,lunch
Nasi Merah Instan; Udang (Karang) Rebus atau Kukus; Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Stroberi,593,30.59,16.43,82.32999999999998,,lunch
Makanan Pembuka Makaroni dan Keju (Kalengan); Cumi Goreng; Wortel Bayi; Semangka,422,23.389999999999997,8.38,65.12,,lunch
Mie; Tuna dalam Minyak (Kalengan); Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Pisang,821,45.21,24.42,107.72,,lunch
Makaroni; Ikan Lele; Wortel Bayi; Apel,534,23.93,14.01,78.48,,lunch
Makaroni atau Mie dengan Keju (Campuran Kering); Udang (Karang) Rebus atau Kukus; Labu Dimasak; Rasberi Merah,577,28.169999999999998,22.810000000000002,66.48,https://m.ftscrt.com/food/00426b49-891a-4447-9b3d-5bbbbe391dd2_sq.jpg,lunch
"Nasi Merah Instan; Cumi Kukus atau Rebus; Kembang Kol Dimasak (dari Beku, Lemak tidak Ditambahkan dalam Masakan); Semangka",336,19.92,3.0500000000000003,59.67,,lunch
Makaroni atau Mie dengan Keju; Lobster; Labu Dimasak; Nektar Mangga,705,38.17,25.66,82.1,https://m.ftscrt.com/food/00426b49-891a-4447-9b3d-5bbbbe391dd2_sq.jpg,lunch
"Makaroni atau Mie dengan Keju (Campuran Kering); Cumi Kukus atau Rebus; Sayuran Campur Matang (Jagung, Kacang Lima, Kacang Polong, Kacang Hijau dan Wortel); Guacamole dengan Tomat dan Cabe Paprika",605,28.15,25.189999999999998,65.94999999999999,https://m.ftscrt.com/food/f53a7537-c8d0-4dac-b75f-65eaa0437d87_sq.jpg,lunch
"Makaroni; Ikan Sarden dalam Minyak (Kalengan); Kembang Kol Dimasak (dari Beku, Lemak tidak Ditambahkan dalam Masakan); Stroberi Beku dengan Gula",525,31.100000000000005,11.399999999999999,76.34,,lunch
Makaroni atau Mie dengan Keju (Campuran Kering); Tuna dalam Minyak (Kalengan); Kembang Kol Dimasak (Lemak tidak Ditambahkan dalam Masakan); Stroberi dalam Sirup (Dimasak atau Kalengan),723,38.99,26.849999999999998,82.6,,lunch
"Makaroni atau Mie dengan Keju (Campuran Kering); Ikan Lele Panggang; Kembang Kol Dimasak (dari Segar, Lemak tidak Ditambahkan dalam Masakan); Rasberi Beku",718,29.49,29.66,84.94,,lunch
Makaroni Krim dengan Keju; Ikan Kembung; Bawang Putih Dimasak; Guacamole dengan Tomat dan Cabe Paprika,490,29.209999999999997,23.68,39.01,,lunch
Mie; Cumi-cumi; Bawang Manis; Jeruk Mandarin (Kaleng atau Beku),395,17.85,4.34,73.35,,lunch
Makaroni; Kerang; Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Jus Pepaya,831,35.650000000000006,24.61,117.63000000000001,,lunch
Mie; Kepiting Panggang; Wortel Bayi; Blueberry Tawar dalam Kemasan Air (Dimasak atau Kalengan),411,24.439999999999998,8.979999999999999,58.96000000000001,,lunch
Nasi Putih; Udang (Karang) Rebus atau Kukus; Kacang Hijau Dimasak (Kalengan); Apel,360,21.119999999999997,3.7199999999999998,61.39,https://m.ftscrt.com/food/b6b63bea-b546-45a4-8a19-8daa6bda76ef_sq.jpg,lunch
"Makaroni atau Mie dengan Keju; Tiram; Kembang Kol Dimasak (dari Beku, Lemak tidak Ditambahkan dalam Masakan); Rasberi Beku tanpa Pemanis",633,28.220000000000002,25.939999999999998,73.75,,lunch
Nasi Goreng Babi; Cumi Kukus atau Rebus; Kacang Hijau Dimasak (Kalengan); Pisang,518,27.27,13.43,73.75999999999999,https://m.ftscrt.com/food/b6b63bea-b546-45a4-8a19-8daa6bda76ef_sq.jpg,lunch
Mie; Cumi Kukus atau Rebus; Terung Dimasak; Pisang Apel,395,21.540000000000003,6.62,63.45,,lunch
Makaroni atau Mie dengan Keju; Ikan Panggang; Kentang Panggang Diisi dengan Krim Asam (Kulit Dimakan); Nektar Mangga,988,44.33,41.9,110.49,,lunch
Makaroni atau Mie dengan Keju; Ikan Lele Panggang; Terung Dimasak; Campuran Buah Kering,765,35.86,34.86,78.69999999999999,,lunch
Nasi Goreng tanpa Daging; Ikan Sarden dalam Minyak (Kalengan); Terung Dimasak; Stroberi Beku,507,27.19,18.57,59.980000000000004,,lunch
Makaroni atau Mie dengan Keju; Kepiting Panggang; Bayam Bayi/Kecil; Rasberi Beku tanpa Pemanis,681,37.72,29.07,68.25,,lunch
Mie; Tiram; Jagung Kecil/Tunas Jagung; Semangka,429,17.1,6.64,80.17,,lunch
Makaroni; Sarden dengan Saus Tomat (Campuran); Terung Dimasak; Jeruk Mandarin (Kaleng atau Beku),375,14.030000000000001,5.85,67.69,,lunch
Makaroni atau Mie dengan Keju (Campuran Ditumbuk dengan Saus Keju); Cumi-cumi; Lobak Dimasak; Apel,552,25.11,14.54,81.27,,lunch
Makaroni Krim dengan Keju; Ikan; Kubis Cina; Blueberry Tawar dalam Kemasan Air (Dimasak atau Kalengan),411,23.459999999999997,13.74,48.77,,lunch
Makaroni atau Mie dengan Keju (Campuran Kering); Ikan Sarden dalam Minyak (Kalengan); Bawang Merah; Rasberi Beku tanpa Pemanis,666,34.5,29.76,65.5,,lunch
Mie; Ikan Sarden dalam Minyak (Kalengan); Kentang Panggang; Blueberry Tawar dalam Kemasan Air (Dimasak atau Kalengan),645,31.919999999999998,22.82,79.15,,lunch
Nasi Goreng Ayam; Lobster; Kentang Tumbuk (dari Kentang Kering); Salad Buah,493,29.4,16.14,57.879999999999995,,lunch
Makaroni atau Mie dengan Keju (Campuran Ditumbuk dengan Saus Keju); Kerang; Terung Dimasak; Salad Buah,657,31.72,23.639999999999997,79.87,,lunch
Makaroni; Tuna dalam Air (Kalengan); Potongan-Potongan Jamur dan Batang; Jeruk Mandarin (Kaleng atau Beku),404,31.39,2.2399999999999998,64.5,https://m.ftscrt.com/food/4a6feb6e-b9a7-45e5-af6d-6a458f5f5a11_sq.jpg,lunch
Makaroni; Kepiting; Kentang Tumbuk; Jeruk Mandarin (Kaleng atau Beku),488,27.550000000000004,6.64,79.86000000000001,,lunch
Nasi Goreng Babi; Ikan Sarden dalam Minyak (Kalengan); Jagung Kecil/Tunas Jagung; Pisang Apel,560,32.86,20.48,63.47,,lunch
Mie; Ikan; Kentang Panggang Diisi dengan Krim Asam (Kulit Dimakan); Stroberi dalam Sirup (Dimasak atau Kalengan),700,24.19,20.15,109.00999999999999,,lunch
"Nasi Goreng; Kerang Kukus atau Rebus; Sayuran Campur Matang (Jagung, Kacang Lima, Kacang Polong, Kacang Hijau dan Wortel); Rasberi Beku tanpa Pemanis",481,27.25,14.71,60.260000000000005,https://m.ftscrt.com/food/f53a7537-c8d0-4dac-b75f-65eaa0437d87_sq.jpg,lunch
Makaroni atau Mie dengan Keju; Ikan Sarden Di dalam Air; Kentang Panggang (Kulit tidak Dimakan); Stroberi dalam Sirup (Dimasak atau Kalengan),915,43.44,33.81,110.05,https://m.ftscrt.com/food/33760b14-ddb9-4974-9ca0-b1deb1672212_sq.jpg,lunch
Nasi Goreng Ayam; Tiram; Jagung Kecil/Tunas Jagung; Rasberi Beku,500,18.389999999999997,12.11,82.73,,lunch
Mie; Tuna dalam Air (Kalengan); Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Campuran Buah Kering,723,41.5,17.869999999999997,100.97999999999999,,lunch
Nasi Putih; Kerang Kukus atau Rebus; Kentang Tumbuk (dari Kentang Kering); Semangka,421,20.4,9.19,65.7,,lunch
Makaroni atau Mie dengan Keju; Ikan Panggang; Wortel Bayi; Campuran Buah Kering,713,39.22,26.019999999999996,81.47,,lunch
Makaroni Gandum; Tuna dalam Air (Kalengan); Kentang Panggang Diisi dengan Krim Asam (Kulit Dimakan); Stroberi Beku tanpa Pemanis,625,35.71,17.580000000000002,86.07999999999998,,lunch
Makaroni atau Mie dengan Keju (Campuran Ditumbuk dengan Saus Keju); Lobster Panggang; Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Stroberi dalam Sirup (Dimasak atau Kalengan),924,44.66,28.2,124.13999999999999,,lunch
Nasi Goreng Udang; Cumi Goreng; Kentang Tumbuk; Guacamole dengan Tomat dan Cabe Paprika,485,23.46,17.12,58.65,,lunch
Mie; Kerang Panggang; Bawang Merah; Guacamole dengan Tomat dan Cabe Paprika,370,25.009999999999998,9.42,46.13,,lunch
Makaroni Krim dengan Keju; Ikan Kembung; Kentang Tumbuk (dari Kentang Segar); Stroberi dalam Sirup (Dimasak atau Kalengan),699,31.54,28.479999999999997,79.9,,lunch
Nasi Goreng Udang; Cumi Goreng; Kacang Hijau Dimasak (Kalengan); Semangka,509,26.63,13.16,72.34,https://m.ftscrt.com/food/b6b63bea-b546-45a4-8a19-8daa6bda76ef_sq.jpg,lunch
Nasi Goreng tanpa Daging; Tiram; Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Jus Pepaya,671,23.36,22.830000000000002,94.87,,lunch
Mie; Kepiting Panggang; Lobak Dimasak; Salad Buah,423,24.47,11.31,56.56000000000001,,lunch
Nasi Goreng Udang; Kepiting; Bawang Putih Dimasak; Stroberi,377,26.380000000000003,10.68,43.46,,lunch
Makaroni Krim dengan Keju; Kepiting; Bawang Merah; Jus Pepaya,509,29.659999999999997,14.67,64.4,,lunch
Nasi Goreng Ayam; Lobster; Kacang Hijau Dimasak (Kalengan); Stroberi Beku,516,31.11,11.83,73.4,https://m.ftscrt.com/food/b6b63bea-b546-45a4-8a19-8daa6bda76ef_sq.jpg,lunch
Nasi Goreng tanpa Daging; Cumi-cumi; Bawang Putih Cincang; Stroberi Beku,353,14.940000000000001,7.7299999999999995,58.57,,lunch
Makaroni atau Mie dengan Keju (Campuran Ditumbuk dengan Saus Keju); Tuna dalam Air (Kalengan); Kentang Tumbuk; Stroberi Beku dengan Gula,701,39.52,16.189999999999998,100.83,,lunch
Makaroni Krim dengan Keju; Ikan Sarden Di dalam Air; Brokoli; Pisang Apel,611,38.05,24.18,62.64,https://m.ftscrt.com/food/edef428a-2178-4c4b-a1c6-813644764549_sq.jpg,lunch
"Makaroni Krim dengan Keju; Tuna dalam Minyak (Kalengan); Kembang Kol Dimasak (dari Beku, Lemak tidak Ditambahkan dalam Masakan); Jeruk Mandarin (Kaleng atau Beku)",574,38.96,20.189999999999998,59.9,,lunch
"Nasi Goreng Ayam; Lobster; Kembang Kol Dimasak (dari Segar, Lemak tidak Ditambahkan dalam Masakan); Stroberi Beku tanpa Pemanis",382,28.349999999999998,9.91,45.31999999999999,,lunch
Makaroni atau Mie dengan Keju (Campuran Kering); Tuna dalam Air (Kalengan); Jagung Kecil/Tunas Jagung; Stroberi Beku,694,36.44,20.91,94.42999999999999,,lunch
Nasi Putih; Cumi Kukus atau Rebus; Kentang Tumbuk; Stroberi,365,18.790000000000003,5.61,59.7,,lunch
"Makaroni atau Mie dengan Keju (Campuran Kering); Kerang Kukus atau Rebus; Kembang Kol Dimasak (dari Segar, Lemak tidak Ditambahkan dalam Masakan); Stroberi Beku dengan Gula",634,27.59,22.32,83.89999999999999,,lunch
Makaroni; Ikan Lele Panggang; Kentang Panggang Diisi dengan Keju (Kulit Dimakan); Apel,744,33.44,22.59,103.47,,lunch
Nasi Putih; Ikan Sarden dalam Minyak (Kalengan); Kentang Panggang Diisi dengan Keju (Kulit Dimakan); Stroberi Beku tanpa Pemanis,638,33.73,21.23,78.24000000000001,,lunch
Nasi Goreng Ayam; Kerang Kukus atau Rebus; Bayam Bayi/Kecil; Rasberi Beku tanpa Pemanis,409,25.479999999999997,12.559999999999999,49.46,,lunch
Makaroni Gandum; Ikan Tuna Panggang; Wortel Bayi; Rasberi Merah,364,31.91,4.640000000000001,51.68,,lunch
"Makaroni atau Mie dengan Keju; Ikan; Kacang Hijau Dimasak (Kalengan); Anggur (Merah atau Hijau, Jenis Varietas Eropa Seperti Thompson tanpa Biji)",704,34.10999999999999,25.72,85.78,https://m.ftscrt.com/food/b6b63bea-b546-45a4-8a19-8daa6bda76ef_sq.jpg,lunch
"Nasi Putih; Cumi Goreng; Kembang Kol Dimasak (dari Segar, Lemak tidak Ditambahkan dalam Masakan); Pisang Apel",321,17.68,2.67,57.12,,lunch
Makaroni; Ikan Lele; Kentang Tumbuk; Stroberi Beku tanpa Pemanis,567,25.35,17.48,76.75999999999999,,lunch
Nasi Merah Instan; Ikan Sarden Di dalam Air; Brokoli Dimasak (Lemak tidak Ditambahkan dalam Masakan); Stroberi Beku dengan Gula,482,27.35,12.33,68.72,,lunch
Mie; Ikan; Kentang Tumbuk; Guacamole dengan Tomat dan Cabe Paprika,405,19.7,10.370000000000001,58.74,,lunch
Nasi Putih; Kerang; Labu Dimasak; Stroberi Beku,488,20.230000000000004,11.979999999999999,78.17,https://m.ftscrt.com/food/00426b49-891a-4447-9b3d-5bbbbe391dd2_sq.jpg,lunch
Nasi Merah Instan; Udang (Karang) Rebus atau Kukus; Bawang Merah; Guacamole dengan Tomat dan Cabe Paprika,263,18.349999999999998,5.109999999999999,35.75,,lunch
Makaroni atau Mie dengan Keju (Campuran Ditumbuk dengan Saus Keju); Ikan; Bawang Putih Cincang; Guacamole dengan Tomat dan Cabe Paprika,471,26.06,14.959999999999999,57.49,,lunch
Makaroni; Kepiting Panggang; Bayam Bayi/Kecil; Guacamole dengan Tomat dan Cabe Paprika,376,25.46,9.54,46.34000000000001,,lunch
Nasi Goreng Udang; Ikan Panggang; Bayam Bayi/Kecil; Apel,435,28.15,12.03,54.150000000000006,,lunch
